;id;respid;extrtime;origin;destination;company;depdate;arrdate;duration;flighttype;price;stopover;stopovertime
0;1;1;15/01/2016 10:12:21;CDG;NTE;Air France;2016-03-15T12:35:00;2016-03-15T13:40:00;1,0833333333333333;aller simple;52,0;Sans escale;
1;1;2;15/01/2016 10:12:21;CDG;NTE;Air France;2016-03-15T16:40:00;2016-03-15T17:45:00;1,0833333333333333;aller simple;52,0;Sans escale;
2;1;3;15/01/2016 10:12:21;CDG;NTE;Air France;2016-03-15T21:05:00;2016-03-15T22:10:00;1,0833333333333333;aller simple;52,0;Sans escale;
3;1;4;15/01/2016 10:12:21;ORY;NTE;Air France;2016-03-15T19:30:00;2016-03-15T20:45:00;1,25;aller simple;69,0;Sans escale;
4;1;5;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:20:00;2016-03-15T16:25:00;3,083333333333333;aller simple;93,0;1 escale;45min à LYS
5;1;6;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:20:00;2016-03-15T17:20:00;4,0;aller simple;93,0;1 escale;1h 40min à LYS
6;1;7;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T10:10:00;2016-03-15T16:25:00;6,25;aller simple;93,0;1 escale;3h 55min à LYS
7;1;8;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T10:10:00;2016-03-15T17:20:00;7,166666666666667;aller simple;93,0;1 escale;4h 50min à LYS
8;1;9;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:55:00;2016-03-15T16:25:00;7,5;aller simple;93,0;1 escale;5h 15min à LYS
9;1;10;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:20:00;2016-03-15T22:30:00;16,166666666666668;aller simple;96,0;1 escale;13h 35min à MRS
10;1;11;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:40:00;2016-03-16T09:55:00;17,25;aller simple;96,0;1 escale;14h 40min à MRS
11;1;12;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T14:15:00;2016-03-15T18:25:00;4,166666666666667;aller simple;96,0;1 escale;1h 35min à MRS
12;1;13;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:00:00;2016-03-15T18:25:00;5,416666666666667;aller simple;96,0;1 escale;2h 50min à MRS
13;1;14;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:20:00;2016-03-15T09:55:00;3,583333333333333;aller simple;96,0;1 escale;1h 00min à MRS
14;1;15;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:40:00;2016-03-15T22:30:00;5,833333333333333;aller simple;96,0;1 escale;3h 15min à MRS
15;1;16;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T15:30:00;2016-03-16T09:55:00;18,416666666666668;aller simple;96,0;1 escale;15h 50min à MRS
16;1;17;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T14:15:00;2016-03-16T09:55:00;19,666666666666668;aller simple;96,0;1 escale;17h 05min à MRS
17;1;18;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T15:30:00;2016-03-15T22:30:00;7,0;aller simple;96,0;1 escale;4h 25min à MRS
18;1;19;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:00:00;2016-03-16T09:55:00;20,916666666666668;aller simple;96,0;1 escale;18h 20min à MRS
19;1;20;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:40:00;2016-03-16T18:25:00;21,75;aller simple;96,0;1 escale;19h 10min à MRS
20;1;21;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T14:15:00;2016-03-15T22:30:00;8,25;aller simple;96,0;1 escale;5h 40min à MRS
21;1;22;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:10:00;2016-03-15T18:25:00;9,25;aller simple;96,0;1 escale;6h 40min à MRS
22;1;23;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:00:00;2016-03-15T22:30:00;9,5;aller simple;96,0;1 escale;6h 55min à MRS
23;1;24;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:20:00;2016-03-15T18:25:00;12,083333333333334;aller simple;96,0;1 escale;9h 30min à MRS
24;1;25;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:40:00;2016-03-16T09:55:00;13,25;aller simple;96,0;1 escale;10h 40min à MRS
25;1;26;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:10:00;2016-03-15T22:30:00;13,333333333333334;aller simple;96,0;1 escale;10h 45min à MRS
26;1;27;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:35:00;2016-03-16T17:20:00;20,75;aller simple;96,0;1 escale;18h 35min à LYS
27;1;28;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:35:00;2016-03-16T08:00:00;11,416666666666666;aller simple;96,0;1 escale;9h 15min à LYS
28;1;29;15/01/2016 10:12:21;ORY;NTE;Transavia France-Transavia France;2016-03-15T16:30:00;2016-03-16T21:45:00;29,25;aller simple;98,0;1 escale;24h 35min à LIS
29;1;30;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T15:05:00;2016-03-15T21:55:00;6,833333333333333;aller simple;97,0;1 escale;4h 40min à TLS
30;1;31;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:40:00;2016-03-15T21:55:00;8,25;aller simple;97,0;1 escale;6h 05min à TLS
31;1;32;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:00:00;2016-03-15T21:55:00;8,916666666666666;aller simple;97,0;1 escale;6h 45min à TLS
32;1;33;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:55:00;2016-03-15T21:55:00;10,0;aller simple;97,0;1 escale;7h 50min à TLS
33;1;34;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T21:55:00;2016-03-16T21:55:00;24,0;aller simple;97,0;1 escale;21h 50min à TLS
34;1;35;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T10:55:00;2016-03-15T21:55:00;11,0;aller simple;97,0;1 escale;8h 50min à TLS
35;1;36;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:55:00;2016-03-15T21:55:00;12,0;aller simple;97,0;1 escale;9h 50min à TLS
36;1;37;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:15:00;2016-03-15T21:55:00;12,666666666666666;aller simple;97,0;1 escale;10h 30min à TLS
37;1;38;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:45:00;2016-03-15T21:55:00;13,166666666666666;aller simple;97,0;1 escale;11h 00min à TLS
38;1;39;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:30:00;2016-03-15T21:55:00;13,416666666666666;aller simple;97,0;1 escale;11h 15min à TLS
39;1;40;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:20:00;2016-03-15T21:55:00;15,583333333333334;aller simple;97,0;1 escale;13h 25min à TLS
40;1;41;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:20:00;2016-03-16T08:00:00;18,666666666666668;aller simple;97,0;1 escale;16h 20min à LYS
41;1;42;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:45:00;2016-03-16T18:25:00;20,666666666666668;aller simple;97,0;1 escale;18h 00min à MRS
42;1;43;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T10:10:00;2016-03-16T08:00:00;21,83333333333333;aller simple;97,0;1 escale;19h 30min à LYS
43;1;44;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T19:20:00;2016-03-16T17:20:00;22,0;aller simple;97,0;1 escale;19h 40min à LYS
44;1;45;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:45:00;2016-03-16T09:55:00;12,166666666666666;aller simple;97,0;1 escale;9h 30min à MRS
45;1;46;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T19:20:00;2016-03-16T08:00:00;12,666666666666666;aller simple;97,0;1 escale;10h 20min à LYS
46;1;47;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:55:00;2016-03-15T17:20:00;8,416666666666666;aller simple;97,0;1 escale;6h 10min à LYS
47;1;48;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:55:00;2016-03-16T08:00:00;23,08333333333333;aller simple;97,0;1 escale;20h 50min à LYS
48;1;49;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:20:00;2016-03-16T08:00:00;15,666666666666666;aller simple;97,0;1 escale;13h 25min à LYS
49;1;50;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T21:50:00;2016-03-16T14:20:00;16,5;aller simple;97,0;1 escale;13h 40min à NCE
50;1;51;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T15:45:00;2016-03-15T21:55:00;6,166666666666667;aller simple;98,0;1 escale;3h 50min à TLS
51;1;52;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:10:00;2016-03-15T21:55:00;8,75;aller simple;98,0;1 escale;6h 25min à TLS
52;1;53;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T07:20:00;2016-03-15T21:55:00;14,583333333333334;aller simple;98,0;1 escale;12h 15min à TLS
53;1;54;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:15:00;2016-03-15T21:55:00;5,666666666666667;aller simple;101,0;1 escale;3h 30min à TLS
54;1;55;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T15:45:00;2016-03-15T21:55:00;6,166666666666667;aller simple;101,0;1 escale;4h 00min à TLS
55;1;56;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:50:00;2016-03-15T21:55:00;15,083333333333334;aller simple;101,0;1 escale;12h 55min à TLS
56;1;57;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:20:00;2016-03-15T18:25:00;10,083333333333334;aller simple;101,0;1 escale;7h 30min à MRS
57;1;58;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:20:00;2016-03-15T22:30:00;14,166666666666666;aller simple;101,0;1 escale;11h 35min à MRS
58;1;59;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:45:00;2016-03-15T21:05:00;4,333333333333333;aller simple;104,0;1 escale;1h 50min à MPL
59;1;60;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T14:50:00;2016-03-15T21:05:00;6,25;aller simple;104,0;1 escale;3h 45min à MPL
60;1;61;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:55:00;2016-03-15T21:05:00;8,166666666666666;aller simple;104,0;1 escale;5h 40min à MPL
61;1;62;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:35:00;2016-03-15T21:05:00;9,5;aller simple;104,0;1 escale;7h 00min à MPL
62;1;63;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T07:00:00;2016-03-15T21:05:00;14,083333333333334;aller simple;104,0;1 escale;11h 35min à MPL
63;1;64;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:20:00;2016-03-16T21:05:00;23,75;aller simple;105,0;1 escale;21h 10min à MPL
64;1;65;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:40:00;2016-03-15T21:05:00;12,416666666666666;aller simple;105,0;1 escale;9h 50min à MPL
65;1;66;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:05:00;2016-03-15T15:35:00;4,5;aller simple;107,0;1 escale;2h 40min à BOD
66;1;67;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:05:00;2016-03-16T07:55:00;15,833333333333334;aller simple;107,0;1 escale;14h 00min à BOD
67;1;68;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:45:00;2016-03-15T15:35:00;2,833333333333333;aller simple;107,0;1 escale;1h 00min à BOD
68;1;69;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T14:45:00;2016-03-16T07:55:00;17,166666666666668;aller simple;107,0;1 escale;15h 20min à BOD
69;1;70;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:45:00;2016-03-16T07:55:00;18,166666666666668;aller simple;107,0;1 escale;16h 20min à BOD
70;1;71;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:30:00;2016-03-15T15:35:00;6,083333333333333;aller simple;107,0;1 escale;4h 15min à BOD
71;1;72;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T21:25:00;2016-03-16T15:35:00;18,166666666666668;aller simple;107,0;1 escale;16h 20min à BOD
72;1;73;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:55:00;2016-03-16T15:35:00;18,666666666666668;aller simple;107,0;1 escale;16h 50min à BOD
73;1;74;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:45:00;2016-03-16T07:55:00;19,166666666666668;aller simple;107,0;1 escale;17h 20min à BOD
74;1;75;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:05:00;2016-03-16T07:55:00;20,83333333333333;aller simple;107,0;1 escale;19h 00min à BOD
75;1;76;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:30:00;2016-03-16T07:55:00;22,416666666666668;aller simple;107,0;1 escale;20h 35min à BOD
76;1;77;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:05:00;2016-03-16T15:35:00;23,5;aller simple;107,0;1 escale;21h 40min à BOD
77;1;78;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T21:25:00;2016-03-16T07:55:00;10,5;aller simple;107,0;1 escale;8h 40min à BOD
78;1;79;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:55:00;2016-03-16T07:55:00;11,0;aller simple;107,0;1 escale;9h 10min à BOD
79;1;80;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:35:00;2016-03-16T07:55:00;15,333333333333334;aller simple;108,0;1 escale;13h 20min à BOD
80;1;81;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T09:55:00;2016-03-15T15:35:00;5,666666666666667;aller simple;108,0;1 escale;3h 40min à BOD
81;1;82;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T09:55:00;2016-03-16T07:55:00;22,0;aller simple;108,0;1 escale;20h 00min à BOD
82;1;83;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:35:00;2016-03-16T15:35:00;23,0;aller simple;108,0;1 escale;21h 00min à BOD
83;1;84;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:20:00;2016-03-15T20:05:00;6,75;aller simple;109,0;1 escale;4h 25min à LYS
84;1;85;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:20:00;2016-03-15T21:10:00;7,833333333333333;aller simple;109,0;1 escale;5h 30min à LYS
85;1;86;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:20:00;2016-03-15T20:05:00;3,75;aller simple;109,0;1 escale;1h 30min à LYS
86;1;87;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:20:00;2016-03-15T21:10:00;4,833333333333333;aller simple;109,0;1 escale;2h 35min à LYS
87;1;88;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:55:00;2016-03-15T21:30:00;4,583333333333333;aller simple;108,0;1 escale;1h 55min à SXB
88;1;89;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:55:00;2016-03-16T07:55:00;15,0;aller simple;108,0;1 escale;12h 20min à SXB
89;1;90;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:20:00;2016-03-15T16:15:00;7,916666666666667;aller simple;108,0;1 escale;5h 15min à SXB
90;1;91;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:55:00;2016-03-16T16:15:00;23,33333333333333;aller simple;108,0;1 escale;20h 40min à SXB
91;1;92;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:20:00;2016-03-16T07:55:00;23,58333333333333;aller simple;108,0;1 escale;20h 55min à SXB
92;1;93;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:20:00;2016-03-15T21:30:00;13,166666666666666;aller simple;108,0;1 escale;10h 30min à SXB
93;1;94;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:20:00;2016-03-16T16:15:00;19,916666666666668;aller simple;108,0;1 escale;17h 30min à SXB
94;1;95;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:20:00;2016-03-16T07:55:00;11,583333333333334;aller simple;108,0;1 escale;9h 10min à SXB
95;1;96;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T08:05:00;2016-03-15T21:55:00;13,833333333333334;aller simple;111,0;1 escale;11h 40min à TLS
96;1;97;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:10:00;2016-03-16T15:35:00;18,416666666666668;aller simple;112,0;1 escale;16h 25min à BOD
97;1;98;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:10:00;2016-03-16T07:55:00;10,75;aller simple;112,0;1 escale;8h 45min à BOD
98;1;99;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T18:35:00;2016-03-15T22:30:00;3,9166666666666665;aller simple;112,0;1 escale;1h 15min à MRS
99;1;100;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T18:35:00;2016-03-16T09:55:00;15,333333333333334;aller simple;112,0;1 escale;12h 40min à MRS
100;1;101;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T15:45:00;2016-03-15T22:30:00;6,75;aller simple;112,0;1 escale;4h 05min à MRS
101;1;102;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T15:45:00;2016-03-16T09:55:00;18,166666666666668;aller simple;112,0;1 escale;15h 30min à MRS
102;1;103;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:00:00;2016-03-15T21:05:00;12,083333333333334;aller simple;112,0;1 escale;9h 35min à MPL
103;1;104;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:35:00;2016-03-16T16:25:00;19,83333333333333;aller simple;112,0;1 escale;17h 40min à LYS
104;1;105;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:35:00;2016-03-16T20:05:00;23,5;aller simple;112,0;1 escale;21h 20min à LYS
105;1;106;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:15:00;2016-03-16T10:10:00;13,916666666666666;aller simple;113,0;1 escale;11h 25min à MPL
106;1;107;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T07:00:00;2016-03-15T10:10:00;3,1666666666666665;aller simple;113,0;1 escale;40min à MPL
107;1;108;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:55:00;2016-03-15T17:30:00;4,583333333333333;aller simple;113,0;1 escale;2h 05min à MPL
108;1;109;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:35:00;2016-03-15T17:30:00;5,916666666666667;aller simple;113,0;1 escale;3h 25min à MPL
109;1;110;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T16:45:00;2016-03-16T10:10:00;17,416666666666668;aller simple;113,0;1 escale;14h 55min à MPL
110;1;111;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T14:50:00;2016-03-16T10:10:00;19,33333333333333;aller simple;113,0;1 escale;16h 50min à MPL
111;1;112;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T19:20:00;2016-03-16T16:25:00;21,08333333333333;aller simple;113,0;1 escale;18h 45min à LYS
112;1;113;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:55:00;2016-03-16T10:10:00;21,25;aller simple;113,0;1 escale;18h 45min à MPL
113;1;114;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:15:00;2016-03-16T17:30:00;21,25;aller simple;113,0;1 escale;18h 45min à MPL
114;1;115;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T10:10:00;2016-03-15T20:05:00;9,916666666666666;aller simple;113,0;1 escale;7h 35min à LYS
115;1;116;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:35:00;2016-03-16T10:10:00;22,58333333333333;aller simple;113,0;1 escale;20h 05min à MPL
116;1;117;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T07:00:00;2016-03-15T17:30:00;10,5;aller simple;113,0;1 escale;8h 00min à MPL
117;1;118;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T10:10:00;2016-03-15T21:10:00;11,0;aller simple;113,0;1 escale;8h 40min à LYS
118;1;119;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:20:00;2016-03-16T16:25:00;24,08333333333333;aller simple;113,0;1 escale;21h 50min à LYS
119;1;120;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:55:00;2016-03-15T20:05:00;11,166666666666666;aller simple;113,0;1 escale;8h 55min à LYS
120;1;121;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:55:00;2016-03-15T21:10:00;12,25;aller simple;113,0;1 escale;10h 00min à LYS
121;1;122;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:20:00;2016-03-16T17:30:00;20,166666666666668;aller simple;114,0;1 escale;17h 35min à MPL
122;1;123;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T08:40:00;2016-03-15T17:30:00;8,833333333333334;aller simple;114,0;1 escale;6h 15min à MPL
123;1;124;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:20:00;2016-03-16T10:10:00;12,833333333333334;aller simple;114,0;1 escale;10h 15min à MPL
124;1;125;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T21:30:00;2016-03-16T14:20:00;16,833333333333332;aller simple;116,0;1 escale;13h 50min à NCE
125;1;126;15/01/2016 10:12:21;ORY;NTE;Cityjet-Cityjet;2016-03-15T17:30:00;2016-03-16T11:35:00;18,08333333333333;aller simple;117,0;1 escale;15h 25min à LCY
126;1;127;15/01/2016 10:12:21;ORY;NTE;Cityjet-Cityjet;2016-03-15T14:35:00;2016-03-16T11:35:00;21,0;aller simple;117,0;1 escale;18h 20min à LCY
127;1;128;15/01/2016 10:12:21;ORY;NTE;Cityjet-Cityjet;2016-03-15T12:05:00;2016-03-16T11:35:00;23,5;aller simple;117,0;1 escale;20h 50min à LCY
128;1;129;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:30:00;2016-03-15T15:35:00;9,083333333333334;aller simple;121,0;1 escale;7h 15min à BOD
129;1;130;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T09:00:00;2016-03-15T17:30:00;8,5;aller simple;122,0;1 escale;6h 00min à MPL
130;1;131;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T18:25:00;2016-03-16T10:10:00;15,75;aller simple;123,0;1 escale;13h 10min à MPL
131;1;132;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T18:25:00;2016-03-16T17:30:00;23,08333333333333;aller simple;123,0;1 escale;20h 30min à MPL
132;1;133;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:05:00;2016-03-15T21:05:00;8,0;aller simple;124,0;1 escale;5h 25min à MPL
133;1;134;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:40:00;2016-03-15T16:15:00;3,583333333333333;aller simple;124,0;1 escale;55min à SXB
134;1;135;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:40:00;2016-03-16T07:55:00;19,25;aller simple;124,0;1 escale;16h 35min à SXB
135;1;136;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T12:40:00;2016-03-15T21:30:00;8,833333333333334;aller simple;124,0;1 escale;6h 10min à SXB
136;1;137;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T20:35:00;2016-03-16T10:05:00;13,5;aller simple;125,0;1 escale;11h 20min à LYS
137;1;138;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T19:20:00;2016-03-16T10:05:00;14,75;aller simple;126,0;1 escale;12h 25min à LYS
138;1;139;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T13:20:00;2016-03-16T10:05:00;20,75;aller simple;126,0;1 escale;18h 25min à LYS
139;1;140;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T10:10:00;2016-03-16T10:05:00;23,916666666666668;aller simple;126,0;1 escale;21h 35min à LYS
140;1;141;15/01/2016 10:12:21;CDG;NTE;Air France-HOP!;2016-03-15T16:20:00;2016-03-16T10:05:00;17,75;aller simple;126,0;1 escale;15h 30min à LYS
141;1;142;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T21:55:00;2016-03-16T09:05:00;11,166666666666666;aller simple;131,0;1 escale;9h 00min à TLS
142;1;143;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T21:20:00;2016-03-16T09:05:00;11,75;aller simple;131,0;1 escale;9h 35min à TLS
143;1;144;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T06:20:00;2016-03-15T18:45:00;12,416666666666666;aller simple;131,0;1 escale;10h 15min à TLS
144;1;145;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T15:05:00;2016-03-15T18:45:00;3,6666666666666665;aller simple;131,0;1 escale;1h 30min à TLS
145;1;146;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:40:00;2016-03-15T18:45:00;5,083333333333333;aller simple;131,0;1 escale;2h 55min à TLS
146;1;147;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:00:00;2016-03-15T18:45:00;5,75;aller simple;131,0;1 escale;3h 35min à TLS
147;1;148;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T11:55:00;2016-03-15T18:45:00;6,833333333333333;aller simple;131,0;1 escale;4h 40min à TLS
148;1;149;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T10:55:00;2016-03-15T18:45:00;7,833333333333333;aller simple;131,0;1 escale;5h 40min à TLS
149;1;150;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T15:05:00;2016-03-16T09:05:00;18,0;aller simple;131,0;1 escale;15h 50min à TLS
150;1;151;15/01/2016 10:12:21;ORY;NTE;Air France-HOP!;2016-03-15T13:40:00;2016-03-16T09:05:00;19,416666666666668;aller simple;131,0;1 escale;17h 15min à TLS
